Alignment Data
x,y,z,zd
11.7773667385,-0.0003158230,3.3343126618,0.0000944121
11.7734587237,-0.0003252869,3.3318941879,0.0000739671
11.7695693262,-0.0003066295,3.3295092412,0.0000745011
11.7653143586,-0.0003277977,3.3269067497,0.0000804193
11.7614468249,-0.0002948093,3.3244977027,0.0000411103
11.7575318554,-0.0003330897,3.3221212132,0.0000622928
11.7536142197,-0.0002878949,3.3197406312,0.0000798792
11.7492747351,-0.0003348666,3.3170782693,0.0000725889
11.7453484102,-0.0003024577,3.3146227173,0.0000181184
11.7413973989,-0.0003194154,3.3122748095,0.0000852338
11.7374360378,-0.0003204197,3.3098340490,0.0000646608
11.7331263339,-0.0003165956,3.3071898818,0.0000521791
11.7292858375,-0.0003225443,3.3048375365,0.0000438409
11.7254400870,-0.0003191064,3.3024972035,0.0000496260
11.7215258496,-0.0003250165,3.3001299857,0.0000691809
11.7175708596,-0.0003031144,3.2977435709,0.0000932353
11.7132166940,-0.0003181021,3.2951002911,0.0001023704
11.7093739171,-0.0002895945,3.2927614269,0.0001032333
11.7055108621,-0.0003429399,3.2903896527,0.0000824280
11.7015652197,-0.0002888606,3.2879913046,0.0000841697
11.6971958740,-0.0003340941,3.2853132624,0.0000626032
11.6932407281,-0.0002971270,3.2829407922,0.0000935648
11.6894629610,-0.0003026122,3.2806434127,0.0000907459
11.6856459480,-0.0003213082,3.2783311228,0.0000957797
11.6813547038,-0.0003017238,3.2757674902,0.0001360903
11.6773931475,-0.0003274114,3.2733416017,0.0001128774
11.6734593241,-0.0002959682,3.2709600948,0.0001160767
11.6696096333,-0.0003327035,3.2685876274,0.0000762031
11.6653917810,-0.0002753022,3.2660533916,0.0000963781
11.6614983249,-0.0003209605,3.2636606838,0.0000604497
11.6575496683,-0.0003048913,3.2612697137,0.0000585274
11.6535894233,-0.0003189132,3.2588825280,0.0000662409
11.6493064837,-0.0003174454,3.2563078501,0.0000803005
11.6454587991,-0.0003026122,3.2539746656,0.0000716147
11.6416115775,-0.0003209219,3.2516699081,0.0000899803
11.6377107805,-0.0002936119,3.2492817214,0.0000561503
11.6334074072,-0.0003233941,3.2466821303,0.0000525868
11.6295374335,-0.0002994061,3.2443549712,0.0000588362
11.6256610091,-0.0003125396,3.2420289702,0.0000690218
11.6216839215,-0.0003023804,3.2396284602,0.0000642101
11.6176604033,-0.0003184497,3.2372188332,0.0000770592
11.6132686874,-0.0002917577,3.2345773338,0.0000783546
11.6093199913,-0.0003168659,3.2321886822,0.0000646844
11.6054093812,-0.0002927620,3.2298263361,0.0000532775
11.6015190114,-0.0003129645,3.2275028846,0.0000674750
11.5972447628,-0.0002902512,3.2248884266,0.0000200429
11.5933660956,-0.0003137757,3.2226149170,0.0000748121
11.5894971632,-0.0002628639,3.2203016649,0.0000828894
11.5856360349,-0.0003139302,3.2179792185,0.0000759863
11.5813559518,-0.0002814054,3.2154020337,0.0000643093
11.5774366882,-0.0002850750,3.2130512752,0.0000615944
11.5735254589,-0.0003101060,3.2107195971,0.0000720157
11.5696424672,-0.0002589239,3.2083470570,0.0000235502
11.5653725409,-0.0003089086,3.2058623381,0.0000932107
11.5614336544,-0.0002768859,3.2034829212,0.0000689449
11.5574713204,-0.0003055479,3.2011253638,0.0000794028
11.5535333218,-0.0002777357,3.1987593497,0.0000657140
11.5493017543,-0.0002960840,3.1962228768,0.0000556516
11.5454527914,-0.0002999855,3.1939372038,0.0000668128
11.5415106969,-0.0003029598,3.1916178090,0.0000986960
11.5375456975,-0.0002868133,3.1892350317,0.0000797032
11.5332260978,-0.0003022259,3.1866344405,0.0000529772
11.5293587075,-0.0002828732,3.1843877786,0.0001095623
11.5254667144,-0.0003043118,3.1820460994,0.0000846700
11.5214988560,-0.0002769245,3.1796661038,0.0000654739
11.5175221895,-0.0002843411,3.1773234185,0.0000876654
11.5131679020,-0.0002690058,3.1746876411,0.0000399968
11.5092611121,-0.0003016078,3.1724093445,0.0000826364
11.5053927190,-0.0002620913,3.1700967909,0.0000671030
11.5015098787,-0.0002819462,3.1678069855,0.0000817887
11.4972072349,-0.0002640227,3.1652359835,0.0000631393
11.4932825992,-0.0002783151,3.1629278694,0.0000819539
11.4893996048,-0.0002561040,3.1606070115,0.0000622217
11.4855540406,-0.0002641000,3.1583083246,0.0000413862
11.4813078298,-0.0002595419,3.1558276670,0.0000746339
11.4774115861,-0.0002722505,3.1535022508,0.0000547648
11.4735326073,-0.0002608939,3.1512316648,0.0000784025
11.4696766907,-0.0002593488,3.1489273330,0.0000535592
11.4654385924,-0.0002708599,3.1464238424,0.0000542309
11.4615487985,-0.0002534000,3.1441182360,0.0000458247
11.4576006766,-0.0002732935,3.1418039369,0.0000620370
11.4536494268,-0.0002458676,3.1394384231,0.0000277370
11.4493348449,-0.0002780061,3.1369241938,0.0000577766
11.4454063451,-0.0002584603,3.1346236088,0.0000726053
11.4414367096,-0.0002673061,3.1322239896,0.0000114953
11.4374817498,-0.0002578036,3.1299113922,0.0000276136
11.4331363812,-0.0002725209,3.1273814438,0.0000549357
11.4292780676,-0.0002572628,3.1251202591,0.0000632287
11.4254146954,-0.0002741047,3.1228157375,0.0000300678
11.4214880485,-0.0002416957,3.1205415741,0.0000633467
11.4175539482,-0.0002920667,3.1182369731,0.0000694355
11.4132244549,-0.0002363651,3.1157042475,0.0000783261
11.4093988219,-0.0002738729,3.1134207782,0.0000395414
11.4055632978,-0.0002403051,3.1111819601,0.0000501381
11.4016196157,-0.0002693148,3.1089269929,0.0001068949
11.3972164224,-0.0002545202,3.1063140431,0.0000736851
11.3933117941,-0.0002621686,3.1040311141,0.0000772120
11.3895038511,-0.0002708213,3.1017847270,0.0000595917
11.3856963702,-0.0002434340,3.0995749953,0.0000772984
11.3813745656,-0.0002751476,3.0970075865,0.0000369327
11.3773733291,-0.0002583058,3.0946736724,0.0000414048
11.3734233499,-0.0002684263,3.0924267030,0.0001017201
11.3695802949,-0.0002534386,3.0901328475,0.0000516005
11.3653782724,-0.0002720960,3.0876905094,0.0000613457
11.3614668063,-0.0002491509,3.0854047639,0.0000569738
11.3575193398,-0.0002861566,3.0831036826,0.0000571325
11.3536016170,-0.0002327726,3.0807746402,0.0000108696
11.3493806651,-0.0002753794,3.0783814325,0.0000758748
11.3455060889,-0.0002404596,3.0760943377,0.0000441288
11.3415259819,-0.0002807487,3.0737776910,0.0000431207
11.3375228517,-0.0002309957,3.0714527415,0.0000460434
11.3332336469,-0.0002584989,3.0689506130,0.0000368489
11.3294294492,-0.0002644476,3.0667425845,0.0000387438
11.3256072510,-0.0002363264,3.0645124247,0.0000279054
11.3216784007,-0.0002731003,3.0622869730,0.0000825945
11.3176770091,-0.0002316138,3.0599534504,0.0000701611
11.3133030549,-0.0002716711,3.0574163271,0.0000689086
11.3094627404,-0.0002371762,3.0551732676,0.0000511896
11.3056133483,-0.0002632888,3.0529455020,0.0000529501
11.3016868172,-0.0002493441,3.0506494476,0.0000299928
11.2973185401,-0.0002652588,3.0481432257,0.0000512839
11.2933425638,-0.0002347427,3.0458764095,0.0000837910
11.2895108252,-0.0002578809,3.0436331959,0.0000554028
11.2856549823,-0.0002433567,3.0413870858,0.0000369778
11.2813359166,-0.0002564903,3.0389102983,0.0000542201
