Alignment Data
x,y,z,zd
7.1576912608,0.0004692072,-0.9514027283,0.0001331483
7.1538430890,0.0004632209,-0.9501191207,0.0001443118
7.1499794696,0.0004697093,-0.9488447721,0.0001424987
7.1461082426,0.0004597450,-0.9475776349,0.0001323567
7.1418062603,0.0004771632,-0.9461611660,0.0001310601
7.1377699372,0.0004558444,-0.9448371903,0.0001263864
7.1337004393,0.0004799053,-0.9434998803,0.0001256608
7.1296377774,0.0004595134,-0.9421670014,0.0001242849
7.1256839035,0.0004650362,-0.9408587579,0.0001354726
7.1214286871,0.0004724129,-0.9394708982,0.0001290409
7.1175456794,0.0004562693,-0.9382159411,0.0001131294
7.1136183746,0.0004722970,-0.9369350610,0.0001100624
7.1097084476,0.0004632211,-0.9356415443,0.0001267285
7.1054971779,0.0004557673,-0.9342674463,0.0001271462
7.1016515123,0.0004777427,-0.9330211588,0.0001204397
7.0977226617,0.0004571577,-0.9317427674,0.0001201399
7.0937550758,0.0004631439,-0.9304561066,0.0001169449
7.0894427382,0.0004555356,-0.9290354080,0.0001373504
7.0855971486,0.0004620240,-0.9277955218,0.0001299457
7.0818223470,0.0004605178,-0.9265771224,0.0001253331
7.0779055050,0.0004458031,-0.9253140773,0.0001207260
7.0734911734,0.0004768931,-0.9238915089,0.0001163184
7.0695188360,0.0004364183,-0.9226242727,0.0001009791
7.0656164734,0.0004821843,-0.9213567034,0.0001099713
7.0617707661,0.0004344486,-0.9201201188,0.0001076081
7.0575077028,0.0004694007,-0.9187523679,0.0001035312
7.0535921327,0.0004408984,-0.9174967594,0.0001005893
7.0496636241,0.0004565013,-0.9162328179,0.0001032232
7.0457390546,0.0004383880,-0.9149698499,0.0001075472
7.0414446309,0.0004510171,-0.9135930217,0.0001087173
7.0375360488,0.0004432543,-0.9123473755,0.0001037561
7.0336381632,0.0004566559,-0.9111016222,0.0001037018
7.0297720607,0.0004356846,-0.9098569960,0.0001140342
7.0259370069,0.0004655387,-0.9086310346,0.0001169487
7.0217401719,0.0004293508,-0.9073053875,0.0001056905
7.0178527494,0.0004678947,-0.9060591633,0.0001149897
7.0139139261,0.0004296984,-0.9048051416,0.0001171160
7.0099571434,0.0004694395,-0.9035489663,0.0001170927
7.0056429045,0.0004222832,-0.9021860001,0.0001119742
7.0017578750,0.0004619085,-0.9009601200,0.0001073047
6.9978613373,0.0004272267,-0.8997243561,0.0001102291
6.9939676560,0.0004529870,-0.8984918058,0.0001122005
6.9896617561,0.0004308571,-0.8971328079,0.0001119147
6.9857958025,0.0004567333,-0.8959211266,0.0001046034
6.9819337882,0.0004329041,-0.8947062046,0.0001031026
6.9779685825,0.0004592051,-0.8934573401,0.0001044231
6.9735861372,0.0004281924,-0.8920717167,0.0001128525
6.9696537954,0.0004570423,-0.8908446466,0.0001056256
6.9657945977,0.0004339469,-0.8896266939,0.0001135708
6.9619660242,0.0004504768,-0.8884309552,0.0001102063
6.9576464097,0.0004300849,-0.8870774491,0.0001123697
6.9536538584,0.0004480823,-0.8858256788,0.0001165799
6.9497065301,0.0004331746,-0.8845943429,0.0001158664
6.9458106028,0.0004401264,-0.8833783443,0.0001172037
6.9415608089,0.0004319774,-0.8820550589,0.0001170205
6.9376839201,0.0004283084,-0.8808593447,0.0001067783
6.9337720027,0.0004385816,-0.8796411556,0.0001094498
6.9298535587,0.0004224766,-0.8784259431,0.0001084586
6.9259741572,0.0004437569,-0.8772198876,0.0001117508
6.9217217343,0.0004239829,-0.8759051165,0.0001096154
6.9177981908,0.0004315526,-0.8747036636,0.0000974085
6.9138467636,0.0004215884,-0.8734840600,0.0000960805
6.9099185456,0.0004361872,-0.8722741149,0.0000936106
6.9056791342,0.0004263388,-0.8709569980,0.0001037666
6.9018630267,0.0004322092,-0.8697925141,0.0000931212
6.8979553524,0.0004241374,-0.8685880967,0.0000955177
6.8939816004,0.0004293127,-0.8673759972,0.0000866237
6.8896409660,0.0004127828,-0.8660396557,0.0000907980
6.8857827990,0.0004416329,-0.8648536660,0.0000940560
6.8819148231,0.0004032821,-0.8636629634,0.0001003039
6.8779604160,0.0004411308,-0.8624532251,0.0001004506
6.8735690340,0.0004022780,-0.8611174297,0.0000945608
6.8696432038,0.0004361873,-0.8599182362,0.0000957072
6.8657871205,0.0003987248,-0.8587469253,0.0000915373
6.8619604632,0.0004370370,-0.8575859673,0.0000872414
6.8576515686,0.0004056381,-0.8562708350,0.0000917670
6.8536888934,0.0004262618,-0.8550673942,0.0000913046
6.8497300027,0.0004103499,-0.8538606303,0.0000966474
6.8458401237,0.0004246783,-0.8526831805,0.0000949157
6.8415818949,0.0004119334,-0.8514073653,0.0000813575
6.8376706583,0.0004288494,-0.8502331208,0.0000726489
6.8337216127,0.0004082644,-0.8490258517,0.0000868404
6.8297936139,0.0004323254,-0.8478443448,0.0000829345
6.8259167081,0.0004057154,-0.8466704811,0.0000880783
6.8216834229,0.0004371531,-0.8454010996,0.0000827521
6.8177661976,0.0004076079,-0.8442230196,0.0000826348
6.8138135955,0.0004413628,-0.8430358557,0.0000822666
6.8098957120,0.0004140963,-0.8418524616,0.0000898496
6.8056844370,0.0004395090,-0.8405895865,0.0000902948
6.8018506650,0.0004168770,-0.8394376054,0.0000942983
6.7979133926,0.0004342566,-0.8382690897,0.0000851204
6.7939054851,0.0004214343,-0.8370692419,0.0000874712
6.7895675361,0.0004419036,-0.8357778995,0.0000842106
6.7857046043,0.0004163364,-0.8346285434,0.0000820396
6.7818642634,0.0004560004,-0.8334967916,0.0000702252
6.7779708212,0.0004118177,-0.8323373367,0.0000715453
6.7736021664,0.0004538376,-0.8310318162,0.0000790673
6.7696559689,0.0004102729,-0.8298615677,0.0000781877
6.7658219200,0.0004445299,-0.8287231737,0.0000799655
6.7620003458,0.0004132082,-0.8275954294,0.0000759931
6.7576960284,0.0004403975,-0.8263287612,0.0000694220
6.7537684813,0.0004104275,-0.8251703737,0.0000673444
6.7498161772,0.0004454569,-0.8239960674,0.0000751460
6.7459571399,0.0004050978,-0.8228701835,0.0000632822
6.7417780618,0.0004440279,-0.8216382775,0.0000644552
6.7379402245,0.0004067971,-0.8204999794,0.0000737666
6.7340324464,0.0004449935,-0.8193607508,0.0000646657
6.7300778617,0.0004033212,-0.8181973346,0.0000672585
6.7261192973,0.0004446846,-0.8170343001,0.0000695723
6.7217835767,0.0004094234,-0.8157679022,0.0000661141
6.7177960851,0.0004449936,-0.8145987509,0.0000687414
6.7137542180,0.0004064110,-0.8134226774,0.0000636908
6.7097767660,0.0004454184,-0.8122606198,0.0000647336
6.7054798159,0.0004134401,-0.8110033081,0.0000691971
6.7016198044,0.0004444915,-0.8098792820,0.0000690363
6.6976936380,0.0004131311,-0.8087373271,0.0000687613
6.6937569273,0.0004356087,-0.8076002736,0.0000617564
6.6894846905,0.0004176885,-0.8063575373,0.0000643261
6.6856296585,0.0004307811,-0.8052388965,0.0000651585
6.6818256426,0.0004147147,-0.8041403347,0.0000618638
6.6778969233,0.0004252969,-0.8030002090,0.0000652200
6.6735067396,0.0004179589,-0.8017308388,0.0000657457
6.6695455399,0.0004268804,-0.8005828238,0.0000702113
6.6656467493,0.0004099257,-0.7994650471,0.0000636672
6.6618090149,0.0004307039,-0.7983656145,0.0000575592
6.6575819186,0.0004078788,-0.7971498753,0.0000569373
6.6536976459,0.0004315536,-0.7960274144,0.0000629266
6.6497991997,0.0004035532,-0.7948940948,0.0000768922
6.6459342746,0.0004269963,-0.7937959606,0.0000664756
6.6416617205,0.0004023946,-0.7925803985,0.0000579304
6.6376844492,0.0004427152,-0.7914417011,0.0000584049
6.6336757032,0.0003927780,-0.7902808272,0.0000732968
6.6297294807,0.0004427152,-0.7891559522,0.0000712890
6.6258413428,0.0003975670,-0.7880548651,0.0000632637
6.6216362136,0.0004349910,-0.7868586798,0.0000612372
6.6178168172,0.0003956746,-0.7857791029,0.0000537008
6.6139893855,0.0004317082,-0.7846812568,0.0000632815
6.6101051066,0.0003976057,-0.7835798135,0.0000614529
6.6058647147,0.0004258765,-0.7823698680,0.0000683094
6.6019717837,0.0003957905,-0.7812716654,0.0000632243
6.5979964755,0.0004349525,-0.7801549221,0.0000545386
6.5939509565,0.0003914650,-0.7789904338,0.0000749660
6.5895488231,0.0004255289,-0.7777554113,0.0000665060
6.5856220588,0.0003903450,-0.7766556574,0.0000583073
6.5817786724,0.0004233662,-0.7755766475,0.0000540329
6.5779731331,0.0003966789,-0.7744960136,0.0000631598
6.5737639789,0.0004112391,-0.7733076872,0.0000676217
6.5698916264,0.0004082267,-0.7722251974,0.0000621661
6.5660319787,0.0004075315,-0.7711355234,0.0000685976
6.5621300035,0.0004120116,-0.7700460029,0.0000641447
6.5577351636,0.0004018928,-0.7688149131,0.0000644598
6.5537094880,0.0004242932,-0.7676929845,0.0000602800
6.5497227406,0.0003995756,-0.7665720598,0.0000671903
6.5457953506,0.0004295457,-0.7654805313,0.0000624625
6.5415474946,0.0003917355,-0.7642967981,0.0000617922
6.5377193554,0.0004335623,-0.7632278682,0.0000645079
6.5338685860,0.0003919286,-0.7621614501,0.0000595161
6.5299562932,0.0004237912,-0.7610665441,0.0000670323
6.5260227989,0.0003973356,-0.7599825722,0.0000588738
6.5216849544,0.0004217829,-0.7587773147,0.0000610733
6.5177018321,0.0003967949,-0.7576746210,0.0000603213
6.5137058870,0.0004096558,-0.7565738265,0.0000553040
6.5098103911,0.0004005798,-0.7554909616,0.0000612957
6.5056652177,0.0004110848,-0.7543421644,0.0000654343
6.5018912577,0.0003961770,-0.7533174430,0.0000491107
6.4980290885,0.0004053303,-0.7522464145,0.0000558516
6.4940877871,0.0003994599,-0.7511602095,0.0000570971
6.4896884159,0.0004092697,-0.7499529521,0.0000546494
