Alignment Data
x,y,z,zd
12.1253284297,0.0009079999,2.6816256379,0.0000169383
12.1214168481,0.0008993085,2.6780690050,0.0000274618
12.1174732503,0.0009037121,2.6744591742,0.0000091534
12.1131457047,0.0009004673,2.6705218565,0.0000074559
12.1092450168,0.0009040210,2.6669654997,-0.0000064689
12.1053204120,0.0009119012,2.6634199492,0.0000073671
12.1013664153,0.0009006216,2.6598363310,0.0000049668
12.0970104340,0.0008976858,2.6559007059,0.0000090458
12.0930799591,0.0009037118,2.6523419093,0.0000000798
12.0891662034,0.0008925096,2.6488252221,0.0000133907
12.0852706821,0.0008949817,2.6453103588,0.0000073952
12.0809596515,0.0009088493,2.6414553683,0.0000301016
12.0770699626,0.0008826592,2.6379463829,0.0000149316
12.0731845937,0.0009095445,2.6344645525,0.0000184045
12.0692944363,0.0008854790,2.6309754236,0.0000142507
12.0649973859,0.0009061065,2.6271399520,0.0000228909
12.0610414438,0.0008921230,2.6236090877,0.0000260092
12.0570980199,0.0008929341,2.6200727835,0.0000077616
12.0531554437,0.0008944020,2.6165451720,-0.0000072755
12.0488547958,0.0009023980,2.6127271274,0.0000008923
12.0449392139,0.0008936293,2.6092478877,0.0000004054
12.0409948896,0.0008960629,2.6057613001,0.0000134159
12.0370624674,0.0009040975,2.6022603503,-0.0000031744
12.0332096115,0.0008989599,2.5988478821,-0.0000063059
12.0290884941,0.0009022433,2.5952050371,-0.0000073819
12.0253045047,0.0008983804,2.5918707349,-0.0000023264
12.0214124389,0.0008957537,2.5884398332,-0.0000029776
12.0174183994,0.0009108959,2.5849177414,-0.0000096666
12.0130173147,0.0009095825,2.5810416247,-0.0000176418
12.0090963922,0.0009028998,2.5775962721,-0.0000217445
12.0051707912,0.0009109344,2.5741662141,-0.0000110415
12.0012133193,0.0009083849,2.5707274172,0.0000142123
11.9968890943,0.0009044062,2.5669466227,0.0000131702
11.9930391687,0.0009207459,2.5635509343,-0.0000220178
11.9892494160,0.0009022815,2.5602418664,-0.0000273973
11.9853784644,0.0009092732,2.5568878106,-0.0000113704
11.9810118573,0.0008964099,2.5531079730,0.0000050834
11.9769338321,0.0009132518,2.5495592932,-0.0000032776
11.9730360381,0.0008954827,2.5461675741,-0.0000157211
11.9692085021,0.0009067622,2.5428506194,-0.0000186619
11.9650070172,0.0008926242,2.5392376675,0.0000012269
11.9610977750,0.0009120542,2.5358994420,0.0000385027
11.9571537065,0.0008964483,2.5324645296,0.0000046317
11.9532128376,0.0009060667,2.5290598232,-0.0000063349
11.9489899523,0.0009051782,2.5254307885,-0.0000037965
11.9451121563,0.0009078822,2.5220983836,-0.0000059727
11.9411661794,0.0009001564,2.5187309268,0.0000108630
11.9371946744,0.0009090409,2.5153210178,0.0000025731
11.9333062156,0.0008942076,2.5119873526,-0.0000050329
11.9291261230,0.0009106632,2.5084157726,-0.0000059847
11.9253066443,0.0008952118,2.5051724869,0.0000089072
11.9214141606,0.0009135603,2.5018667998,0.0000193392
11.9174832485,0.0008926623,2.4985073012,0.0000042685
11.9131051933,0.0009159551,2.4947696246,-0.0000137870
11.9091035910,0.0008990745,2.4913640315,-0.0000244103
11.9050986242,0.0009086929,2.4879718053,-0.0000234129
11.9011287250,0.0009069546,2.4846344436,-0.0000017953
11.8967637196,0.0009013148,2.4809349166,-0.0000132403
11.8929176619,0.0009156459,2.4776796083,-0.0000234456
11.8891613704,0.0008990743,2.4745121691,-0.0000255898
11.8853581410,0.0009143711,2.4713319696,-0.0000050354
11.8810401350,0.0009144097,2.4677120820,0.0000040792
11.8770008253,0.0008983402,2.4643056605,-0.0000123549
11.8729834884,0.0009189291,2.4609418134,-0.0000092423
11.8690840413,0.0008960611,2.4576749604,-0.0000123033
11.8648826828,0.0009062203,2.4541738995,-0.0000016842
11.8610153297,0.0009074177,2.4509530651,0.0000055858
11.8571137897,0.0008972584,2.4477146475,0.0000195423
11.8532614999,0.0009067223,2.4445103547,0.0000223680
11.8490336462,0.0008989580,2.4409736079,0.0000006117
11.8451581801,0.0009088854,2.4377502315,-0.0000051474
11.8412338488,0.0009067994,2.4344972153,-0.0000042576
11.8372810862,0.0009006575,2.4312290506,0.0000007078
11.8333537763,0.0009084990,2.4279920275,0.0000114207
11.8290899528,0.0008920047,2.4244615365,0.0000020867
11.8252345673,0.0009115119,2.4212769936,-0.0000029512
11.8213858245,0.0008861331,2.4181053949,-0.0000046375
11.8174833102,0.0009119367,2.4148992081,-0.0000008215
11.8131777644,0.0008926226,2.4113573528,-0.0000060508
11.8093026350,0.0009014684,2.4081811121,-0.0000035979
11.8054104281,0.0009011593,2.4050114325,0.0000152530
11.8014101102,0.0008935109,2.4017266539,0.0000032202
11.7969703687,0.0009115889,2.3980975397,0.0000011967
11.7930108004,0.0008921202,2.3948546067,-0.0000114940
11.7891516189,0.0009099664,2.3917122485,-0.0000096465
11.7852999648,0.0009010432,2.3886002693,0.0000123817
11.7809738233,0.0008952103,2.3850723353,-0.0000003025
11.7770073745,0.0009119749,2.3818429913,-0.0000111605
11.7730994805,0.0008986868,2.3786801279,-0.0000072434
11.7692433459,0.0009017770,2.3755609540,-0.0000056561
11.7650021385,0.0009215160,2.3721300203,-0.0000088581
11.7610286130,0.0008852826,2.3689338085,0.0000018962
11.7570291334,0.0009115498,2.3656972520,-0.0000110710
11.7530592392,0.0008840078,2.3625016388,-0.0000112170
11.7487284542,0.0009081118,2.3590040034,-0.0000277538
11.7448162271,0.0008909994,2.3558674082,-0.0000240350
11.7409024904,0.0008849734,2.3527435884,-0.0000104536
11.7369752358,0.0008969867,2.3496001341,-0.0000098114
11.7330981960,0.0008925444,2.3464998720,-0.0000102389
11.7288671382,0.0009040942,2.3431180993,-0.0000137261
11.7249902868,0.0008932783,2.3400396455,-0.0000009158
11.7210620250,0.0008964844,2.3369088306,-0.0000035719
11.7171022457,0.0009019309,2.3337419230,-0.0000213906
11.7128087220,0.0008971410,2.3303382385,-0.0000152897
11.7090029408,0.0008937030,2.3273323221,-0.0000028716
11.7052072412,0.0008953254,2.3243345541,0.0000058668
11.7013869760,0.0009009650,2.3213108171,0.0000042348
11.6970968481,0.0009044029,2.3179239908,0.0000066011
11.6931444414,0.0008982223,2.3147873372,-0.0000119662
11.6891799771,0.0008994198,2.3116678631,-0.0000079860
11.6852085556,0.0009039779,2.3085619402,0.0000108716
11.6808084544,0.0008982222,2.3050965352,0.0000026915
11.6768526401,0.0008979131,2.3019950929,0.0000050471
11.6729558090,0.0009032438,2.2989420277,0.0000054848
11.6691160717,0.0008918484,2.2959226242,-0.0000090449
11.6648806295,0.0008943978,2.2926263683,0.0000047652
11.6610082454,0.0008961361,2.2896111987,0.0000118246
11.6570875030,0.0008928140,2.2865446406,0.0000012519
11.6531642462,0.0009011963,2.2834922175,0.0000027653
11.6488814107,0.0008802211,2.2801499803,-0.0000102014
11.6449994084,0.0009068359,2.2771258843,-0.0000207336
11.6410975479,0.0008848564,2.2741068432,-0.0000147300
11.6371914745,0.0009032048,2.2710935210,-0.0000036922
11.6332957538,0.0008961744,2.2680875727,0.0000027763
11.6290201370,0.0008984920,2.2647708341,-0.0000122961
11.6251230625,0.0009061404,2.2617712885,-0.0000065942
11.6212123923,0.0008981057,2.2587568432,-0.0000092359
11.6172583790,0.0009070287,2.2557234688,-0.0000014229
11.6128994356,0.0008984918,2.2523777934,0.0000008889
11.6089677876,0.0009035907,2.2493614894,0.0000002015
11.6050676541,0.0009081102,2.2463944947,0.0000207444
11.6011684134,0.0009060242,2.2434082393,0.0000174588
11.5969115560,0.0009096166,2.2401690688,0.0000304114
11.5930568908,0.0009120501,2.2372194701,0.0000216904
11.5892073217,0.0008959035,2.2342876521,0.0000230921
11.5853250363,0.0009289305,2.2313229623,0.0000127365
11.5809550366,0.0008878301,2.2280126178,0.0000232989
11.5769373207,0.0009314026,2.2249571350,0.0000167402
11.5730391564,0.0008932766,2.2219993492,0.0000132592
11.5691555529,0.0009223249,2.2190564077,0.0000097693
11.5649145281,0.0008976028,2.2158539916,0.0000129939
11.5610311160,0.0009173032,2.2129200688,0.0000104325
11.5571186514,0.0008984912,2.2099883473,0.0000281725
11.5532004383,0.0009035901,2.2070188954,0.0000086651
11.5489308266,0.0009201615,2.2038048413,0.0000047366
11.5450133408,0.0009042080,2.2008683145,0.0000095781
11.5410324249,0.0009080708,2.1979003716,0.0000267007
11.5370242419,0.0009067574,2.1948945366,0.0000223842
11.5330375719,0.0009137877,2.1919160227,0.0000253093
11.5286808931,0.0008986068,2.1886432707,0.0000061901
11.5247541320,0.0009139807,2.1857205625,0.0000120060
11.5208292631,0.0008954005,2.1828048524,0.0000195910
11.5169429067,0.0009073752,2.1799117542,0.0000173438
11.5127550994,0.0008898766,2.1768035045,0.0000200008
11.5089797955,0.0009144827,2.1740007545,0.0000180175
11.5051244510,0.0008856661,2.1711622955,0.0000360823
11.5011806914,0.0009116241,2.1682393390,0.0000313704
11.4967663735,0.0009026624,2.1649575335,0.0000114750
11.4928077817,0.0009019284,2.1620222974,-0.0000026714
11.4889589624,0.0009119330,2.1592007313,0.0000121680
11.4851121154,0.0008888720,2.1563722166,0.0000149859
11.4807969056,0.0009173795,2.1532103362,0.0000248544
11.4768667764,0.0008861293,2.1503269653,0.0000262430
11.4729967544,0.0009058296,2.1474725415,0.0000087802
11.4692092778,0.0008952454,2.1446902563,-0.0000005799
11.4650004442,0.0009104649,2.1416282330,0.0000147214
11.4610795045,0.0008901851,2.1387704711,0.0000199250
11.4571142993,0.0009090355,2.1358698976,0.0000108503
11.4531772909,0.0008834251,2.1329999247,0.0000080557
11.4489570616,0.0009104261,2.1299331061,0.0000105159
11.4451072345,0.0008931592,2.1271330315,0.0000065922
11.4411489742,0.0009034343,2.1242772245,0.0000219701
11.4371319658,0.0008962494,2.1213592134,0.0000139083
11.4331446979,0.0009039364,2.1184749301,0.0000141989
11.4288849886,0.0008969060,2.1153963558,0.0000130864
11.4250560155,0.0008965197,2.1126356821,0.0000149794
11.4211769045,0.0008967514,2.1098349771,0.0000094423
11.4172483093,0.0008890643,2.1070091114,0.0000107422
11.4129639902,0.0009027000,2.1039314535,0.0000120490
11.4091005225,0.0008857422,2.1011490606,0.0000024290
11.4051962173,0.0008983350,2.0983726014,0.0000244471
11.4012195297,0.0008783642,2.0955190250,0.0000175139
11.3968533164,0.0009052107,2.0923998172,0.0000194673
11.3929885698,0.0008807977,2.0896386656,0.0000172473
11.3892152912,0.0008993391,2.0869517393,0.0000205503
11.3854362569,0.0008805272,2.0842649277,0.0000247081
11.3811666455,0.0008952058,2.0812463658,0.0000423964
11.3772577824,0.0008875574,2.0784713701,0.0000433540
11.3733490775,0.0008904545,2.0756788769,0.0000231134
11.3694154154,0.0008948580,2.0728860661,0.0000166391
11.3650933476,0.0008901067,2.0698338438,0.0000216966
11.3611438836,0.0008990684,2.0670450823,0.0000228282
11.3571903632,0.0008867846,2.0642582121,0.0000250708
11.3532410900,0.0008939694,2.0614820798,0.0000314162
11.3488907462,0.0008866686,2.0584145897,0.0000247782
11.3449340182,0.0008907245,2.0556329693,0.0000232463
11.3409503258,0.0008865140,2.0528435379,0.0000291788
11.3369745903,0.0008769342,2.0500626832,0.0000344384
11.3331002547,0.0008802562,2.0473447411,0.0000280318
11.3289545197,0.0008808742,2.0444379531,0.0000188826
11.3251409803,0.0008774749,2.0417831421,0.0000260224
11.3212042555,0.0008801402,2.0390474109,0.0000347132
11.3171775291,0.0008716033,2.0362444053,0.0000351843
11.3128017641,0.0008727235,2.0331841627,0.0000172011
11.3089511012,0.0008784790,2.0305151683,0.0000217540
11.3051033328,0.0008789811,2.0278615067,0.0000362377
11.3012348614,0.0008789811,2.0251870576,0.0000408757
11.2969696796,0.0008773200,2.0222459318,0.0000496145
11.2931092074,0.0008808351,2.0195636425,0.0000337087
11.2892834560,0.0008807578,2.0169321933,0.0000413133
11.2854299756,0.0008721051,2.0142557372,0.0000196738
11.2811347767,0.0008824574,2.0113115073,0.0000306025
11.2771594206,0.0008663881,2.0085747171,0.0000251877
11.2732075067,0.0008740750,2.0058756304,0.0000378212
11.2692384824,0.0008760836,2.0031578432,0.0000399407
11.2648667630,0.0008607482,2.0001597042,0.0000335530
11.2608763384,0.0008865517,1.9974294704,0.0000303707
11.2569184777,0.0008617911,1.9947232724,0.0000254316
11.2530835668,0.0008768946,1.9921129011,0.0000290440
11.2489070687,0.0008629112,1.9892725258,0.0000317339
11.2450730846,0.0008777830,1.9866660157,0.0000316858
11.2411489824,0.0008610184,1.9839965186,0.0000265100
11.2371596764,0.0008639927,1.9812814220,0.0000164764
11.2331675465,0.0008612114,1.9785840139,0.0000224901
11.2288829680,0.0008741131,1.9756690533,0.0000050410
11.2249840842,0.0008454897,1.9730472631,0.0000163818
11.2210106486,0.0008722203,1.9703709470,0.0000200669
11.2170400725,0.0008452192,1.9676966414,0.0000203365
11.2127559146,0.0008683960,1.9648052386,0.0000108160
11.2089485051,0.0008492751,1.9622337646,-0.0000028831
11.2051114219,0.0008580822,1.9596752958,0.0000131153
11.2011930661,0.0008524425,1.9570600995,0.0000235633
11.1968104061,0.0008548374,1.9541112278,0.0000074522
11.1928624650,0.0008544124,1.9514602543,-0.0000052813
11.1889680576,0.0008598589,1.9488680841,0.0000016588
11.1851110819,0.0008467640,1.9462980194,0.0000024440
11.1808677068,0.0008503564,1.9434827544,0.0000118155
11.1768995568,0.0008494292,1.9408518568,0.0000187845
11.1730500731,0.0008486953,1.9382974742,0.0000200968
11.1692318016,0.0008541418,1.9357609459,0.0000153475
11.1650149638,0.0008384974,1.9329694808,0.0000162490
11.1610898819,0.0008567684,1.9303802322,0.0000226901
11.1571167477,0.0008337461,1.9277585241,0.0000250429
11.1532019442,0.0008551459,1.9251623642,0.0000110678
11.1489873052,0.0008323554,1.9223912537,0.0000162036
11.1451159921,0.0008514762,1.9198489307,0.0000205854
11.1411464478,0.0008250932,1.9172453142,0.0000249351
11.1371233290,0.0008529826,1.9145910371,0.0000103517
11.1331613212,0.0008156679,1.9119768684,-0.0000076240
11.1289245444,0.0008456432,1.9092112738,-0.0000007160
11.1250590569,0.0008176765,1.9067140805,0.0000282649
11.1211060470,0.0008420893,1.9041162750,0.0000105147
11.1171377753,0.0008157064,1.9015298173,0.0000107098
